OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
39073745,0CF9098D-D402-284E-2FA0C5F24F9614D3,97,2019/01/14 00:00:00+00,,routine
39073746,10059478-C540-1703-0F2CFAA3AD7FFDD8,97,2019/01/14 00:00:00+00,,routine
39073747,D6B88960-FAF0-EAA0-18D96959D8D7FB78,97,2019/01/14 00:00:00+00,,routine
39073748,D3A86802-5056-A20B-FA6DCC94AAC3C2A9,87,2019/01/23 00:00:00+00,,routine
39073749,1AB3AA49-A640-EBDD-FBF0B2010DDDC52A,90,2019/01/23 00:00:00+00,,routine
39073750,498476,91.5,2019/01/23 00:00:00+00,,routine
39073751,495035,92,2019/01/23 00:00:00+00,,routine
39073752,982B56F2-016E-45EE-E7C62CAC1D6A1847,93,2019/01/23 00:00:00+00,,routine
39073753,817E2F7B-5322-1469-E56F75490BB37BEF,93.5,2019/01/23 00:00:00+00,,routine
39073754,9C0C9A30-0D50-0602-DBDC1E64F81C474D,93.5,2019/01/23 00:00:00+00,,routine
39073755,503824,93.5,2019/01/23 00:00:00+00,,routine
39073756,CBEEC3EA-D52F-EEFB-BF9E700431A7BFF6,94.5,2019/01/23 00:00:00+00,,routine
39073757,7F723FB1-FDB7-CB0C-22116B0F6EE94E3D,98,2019/01/14 00:00:00+00,,routine
39073758,A60CC5C2-A24E-09EB-63CF74F47EDDF5EA,98,2019/01/14 00:00:00+00,,routine
39073759,AA8A658B-3048-9838-FCA5A930A8E82BA2,94,2019/01/23 00:00:00+00,,routine
39073760,B13CE900-5056-A20B-FA22EDA8A990D879,95,2019/01/23 00:00:00+00,,routine
39073761,FAD8898C-985A-EF7D-589E10AD9D42E725,95,2019/01/23 00:00:00+00,,routine
39073762,14D317E1-5056-A20B-FA699FD5AF8669D0,96,2019/01/23 00:00:00+00,,routine
39073763,443603FD-5056-A20B-FA479B920123106F,96,2019/01/23 00:00:00+00,,routine
39073764,85DDEAB2-C05E-535B-A456A7ADFD0FE305,96,2019/01/23 00:00:00+00,,routine
39073765,498087,96.5,2019/01/23 00:00:00+00,,routine
39073766,988A9F8E-DDCF-D5D5-5B885E8C6AE465BF,96.5,2019/01/23 00:00:00+00,,routine
39073767,A7111015-5056-A20B-FAB5E19B2D8A41EA,96.5,2019/01/23 00:00:00+00,,routine
39073768,10059478-C540-1703-0F2CFAA3AD7FFDD8,99.5,2020/07/20 00:00:00+00,,routine
39073769,0021DE81-5056-A20B-FA82C2DD73C511CB,98.5,2019/01/14 00:00:00+00,,routine
39073770,A719EFB8-CD47-1398-BAEB741601ECB226,98.5,2019/01/14 00:00:00+00,,routine
39073771,62E6157E-AF22-B7BF-ED7296FB97F0440B,97,2019/01/23 00:00:00+00,,routine
39073772,500673,97.5,2019/01/23 00:00:00+00,,routine
39073773,940B9704-BD26-4F91-E0D70149D0AE33ED,98,2019/01/23 00:00:00+00,,routine
39073774,499814,98.5,2019/01/23 00:00:00+00,,routine
39073775,500605,98.5,2019/01/23 00:00:00+00,,routine
39073776,A8D4C88B-EC4C-41B3-5034B04DB4F0DAD4,99,2019/01/23 00:00:00+00,,routine
39073777,759FDE23-0063-5007-98286D143770946C,99,2019/01/23 00:00:00+00,,routine
39073778,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,99,2019/01/23 00:00:00+00,,routine
39073779,94087EC1-F074-A22A-5746E187160A9B24,97,2020/09/11 00:00:00+00,,routine
39073780,D1BBB3A6-DC06-FE96-E0F098632A079ACA,87,2019/01/24 00:00:00+00,,routine
39073781,E851F93F-D68D-718B-959C62A788FDD73A,97.5,2019/01/24 00:00:00+00,,routine
39073782,149A846C-CAB7-3886-718AD0604C4D4C34,97.5,2019/01/24 00:00:00+00,,routine
39073783,E60428C9-D2E3-E720-4928C31782684344,97.5,2019/01/24 00:00:00+00,,routine
39073784,6B25F91F-5056-A20B-FA11DCFD00186DB5,91.5,2020/09/14 00:00:00+00,,routine
39073785,8D85905E-5056-A20F-9E8389D2CE4CBFDD,99,2019/01/14 00:00:00+00,,routine
39073786,1AD3BCEA-5056-A20B-FA96B861203AA52C,99,2019/01/14 00:00:00+00,,routine
39073787,9C2F5425-154F-13B8-8BB698F8E851909E,99,2019/01/14 00:00:00+00,,routine
39073788,938C3805-DBB5-47DC-A789D6804DF7940B,99,2019/01/14 00:00:00+00,,routine
39073789,44AC7061-5056-A20B-FAC299C6B698E7D1,99.5,2019/01/14 00:00:00+00,,routine
39073790,56BFE69F-F1E8-BB43-6A8BB933E2AA8926,81,2019/01/15 00:00:00+00,,routine
39073791,943AE80A-F677-7475-A43E385C69020558,90.5,2019/01/15 00:00:00+00,,routine
39073792,F11FC9F0-5056-A20B-FACE1ACCB3329DA5,90,2019/01/15 00:00:00+00,,routine
39073793,74AF56A9-5056-A20F-9E4AAECFD243ACD5,92,2019/01/15 00:00:00+00,,routine
39073794,BBBA473D-CDB1-3409-F7EF940B29C19ADA,92.5,2019/01/15 00:00:00+00,,routine
39073795,117AA727-1100-178D-CBD6C473451776C6,96,2020/09/22 00:00:00+00,,routine
39073796,496775,96,2020/09/22 00:00:00+00,,routine
39073797,B1BCAD9F-1422-201B-1989A09AA111363B,96,2020/09/22 00:00:00+00,,routine
39073798,0191C04D-5056-A20B-FA179DF377F55536,99.5,2020/09/28 00:00:00+00,,routine
39073799,501394,93.5,2019/01/15 00:00:00+00,,routine
39073800,C20C93CB-B4C3-22BB-3581F369CF19914C,94,2019/01/15 00:00:00+00,,routine
39073801,997EAC90-09C7-ED08-A3FFB8F1D0FCFD83,95,2019/01/15 00:00:00+00,,routine
39073802,F131A5C8-5056-A20B-FAF92CF1C3DF6C85,95,2019/01/15 00:00:00+00,,routine
39073803,D0DE0E24-5056-A20F-9ED346C889EADF34,95,2019/01/15 00:00:00+00,,routine
39073804,501890,95.5,2019/01/15 00:00:00+00,,routine
39073805,CC6A29AB-C201-ECE4-9AF5B2BD1EA04B09,95.5,2019/01/15 00:00:00+00,,routine
39073806,99CC2874-5056-A20B-FA2E8D084BD59564,96,2019/01/15 00:00:00+00,,routine
39073807,499811,96.5,2019/01/15 00:00:00+00,,routine
39073808,2A43E78A-5056-A20B-FA4DC3B35CAE654C,95,2020/10/02 00:00:00+00,,routine
39073809,ADF350E8-D3EC-2852-849D2884F21E28EF,99.5,2020/10/08 00:00:00+00,,routine
39073810,496656,98,2020/10/13 00:00:00+00,,routine
39073811,501323,98,2020/10/13 00:00:00+00,,routine
39073812,6C63A3B0-17E2-8AFB-30AB100CB6CB1B73,97,2019/01/15 00:00:00+00,,routine
39073813,D0F7B380-0691-E233-062EF55878C492AF,97,2019/01/15 00:00:00+00,,routine
39073814,496685,97.5,2019/01/15 00:00:00+00,,routine
39073815,498181,98,2019/01/15 00:00:00+00,,routine
39073816,3B7059B2-9EC2-DF5B-7834A1C6E90AAA46,98,2019/01/15 00:00:00+00,,routine
39073817,506B26DF-F5A3-5F11-179B3649B36109D3,98,2019/01/15 00:00:00+00,,routine
39073818,498329,98.5,2019/01/15 00:00:00+00,,routine
39073819,D876821C-56CA-5445-D7058E9D8CBF8646,99,2019/01/15 00:00:00+00,,routine
39073820,669C7B54-5056-A20B-FABF88ED30317CF5,81.5,2019/01/16 00:00:00+00,,routine
39073821,18D7612F-5056-A20F-9ECDF1A65A4B8835,90,2019/01/16 00:00:00+00,,routine
39073822,500833,98,2020/10/29 00:00:00+00,,routine
39073823,4A345620-3048-94EE-983DB6D534A04D49,96.5,2020/11/09 00:00:00+00,,routine
39073824,494874,91,2020/11/16 00:00:00+00,,routine
39073825,28E5CC3E-0727-ABF6-35AD3834FBB39D04,98.5,2020/11/24 00:00:00+00,,routine
39073826,B6B19415-C048-849F-42B88BB5044485A5,94,2019/01/16 00:00:00+00,,routine
39073827,F81A6DB6-5056-A20B-FA14FC0A8192FD37,94,2019/01/16 00:00:00+00,,routine
39073828,04304C02-5056-A20F-9EB9010FDC1BEAA2,94.5,2019/01/16 00:00:00+00,,routine
39073829,102BD5D6-9918-1501-C0F310627A616BAB,94.5,2019/01/16 00:00:00+00,,routine
39073830,501412,95,2019/01/16 00:00:00+00,,routine
39073831,DCC0E4CE-0469-5FBE-6AEF574D5B2993D3,97.5,2019/01/16 00:00:00+00,,routine
39073832,D7957F32-BC69-B536-67C88A922DB9D422,97.5,2019/01/16 00:00:00+00,,routine
39073833,5129D448-5056-A20F-9E6FC92C649F8E93,97.5,2019/01/16 00:00:00+00,,routine
39073834,C43EDFD1-5056-A20F-9E2DE66B193FD32A,97.5,2019/01/16 00:00:00+00,,routine
39073835,501744,97.5,2019/01/16 00:00:00+00,,routine
39073836,496882,98,2019/01/16 00:00:00+00,,routine
39073837,6A416814-CD98-4EBD-417C6129E2F0A2A3,98,2019/01/16 00:00:00+00,,routine
39073838,896AA596-9419-D59C-8F30BA8CB07FA9C0,98.5,2019/01/16 00:00:00+00,,routine
39073839,A08B9FD4-5056-A20B-FA19AE51AE4970AE,98.5,2019/01/16 00:00:00+00,,routine
39073840,B8DC30D4-A205-3859-A8D61D500716D66D,98.5,2019/01/16 00:00:00+00,,routine
39073841,960250F0-CFDD-C030-B40C2C7B0318DE48,98.5,2019/01/16 00:00:00+00,,routine
39073842,BC47ECE9-C059-60AE-A2B8DA72C40FED44,99,2019/01/16 00:00:00+00,,routine
39073843,AB3AF8C1-3048-98E5-1A33D6763208E09C,99,2019/01/16 00:00:00+00,,routine
39073844,CB5B0527-F19C-3103-B9A10A6C9231D53A,99,2019/01/16 00:00:00+00,,routine
39073845,8B9FB952-9E99-4E9C-AC26C69F6A4347D9,99.5,2019/01/16 00:00:00+00,,routine
39073846,23AEC9B1-5056-A20B-FAC2849777152C28,100,2019/01/18 00:00:00+00,,routine
39073847,501463,90.5,2019/01/18 00:00:00+00,,routine
39073848,1261A27C-74C9-58B7-FB57ABED4608E338,99,2020/12/01 00:00:00+00,,routine
39073849,500696,99,2020/12/01 00:00:00+00,,routine
39073850,1AECBAD6-5056-A20B-FA33BB0856EEAAEE,94,2020/12/14 00:00:00+00,,routine
39073851,12910F57-A907-9A8A-80BADC0952CDF83E,96,2020/12/21 00:00:00+00,,routine
39073852,B2D42C78-D61C-1CE8-AFFF54D3707CE126,96,2020/12/21 00:00:00+00,,routine
39073853,527553,97.5,2019/02/19 00:00:00+00,,routine
39073854,229243AD-BDB1-D108-8B281A24E6E770AC,98,2019/02/19 00:00:00+00,,routine
39073855,CBAED572-5056-A20B-FAEBE1CF1CD92950,98,2019/02/19 00:00:00+00,,routine
39073856,A990A53E-AA39-53D4-667D39C970C6A5A7,98,2019/02/19 00:00:00+00,,routine
39073857,2F94F396-BEB8-AD8E-DBC427A46573667B,98,2019/02/19 00:00:00+00,,routine
39073858,494764,98.5,2019/02/19 00:00:00+00,,routine
39073859,496180,98.5,2019/02/19 00:00:00+00,,routine
39073860,75BFDC7E-E8CC-3490-B868DAE86D0DE58C,98.5,2019/02/19 00:00:00+00,,routine
39073861,CC13F567-5056-A20F-9E0D29B1DE96A3D4,98.5,2019/02/19 00:00:00+00,,routine
39073862,1AC16FB1-5056-A20B-FA88D17F329657E6,99,2019/02/19 00:00:00+00,,routine
39073863,94087EC1-F074-A22A-5746E187160A9B24,99.5,2019/02/19 00:00:00+00,,routine
39073864,497099,99,2019/02/19 00:00:00+00,,routine
39073865,0B4D3655-9183-E0D4-0A8CDF1A87CBBD98,97,2020/12/30 00:00:00+00,,routine
39073866,14C89F67-C5DF-5132-5AEF1F436C0719AB,97,2020/12/30 00:00:00+00,,routine
39073867,498944,97,2020/12/30 00:00:00+00,,routine
39073868,942798F2-CC87-D729-CDDA8402879CCD93,95.5,2019/02/21 00:00:00+00,,routine
39073869,618BD86A-C96C-9DB0-2D0E54E6EBF6BF0C,96,2019/02/21 00:00:00+00,,routine
39073870,497078,96,2019/02/21 00:00:00+00,,routine
39073871,1B3F94A1-09F3-6EA0-DE354BA67F9B7958,96.5,2019/02/21 00:00:00+00,,routine
39073872,3553C4B1-92FB-058F-BFAD310F4CA1912D,97.5,2019/02/21 00:00:00+00,,routine
39073873,422A84F3-5056-A20F-9EFC19ED3D4ACCE1,97.5,2019/02/21 00:00:00+00,,routine
39073874,67FBD915-F187-75E6-FAB86CB01D6C1F44,98,2019/02/21 00:00:00+00,,routine
39073875,8E183D04-5056-A20F-9E9020AD0BEF8D30,98,2019/02/21 00:00:00+00,,routine
39073876,FC5DCE00-5056-A20B-FAF4DCAEC18501BA,98,2019/02/21 00:00:00+00,,routine
39073877,436FF4BF-5056-A20B-FA59CCB287D1E45C,93,2019/02/22 00:00:00+00,,routine
39073878,205CF3D4-CAA1-7A6B-5251C4FAD5BD1BED,92.5,2019/02/22 00:00:00+00,,routine
39073879,17F1D385-BE09-6BD0-7A88C1624D7C3ABC,98.5,2019/02/21 00:00:00+00,,routine
39073880,3826227C-9AC0-0EE5-28F5E51DD45AB779,98.5,2019/02/21 00:00:00+00,,routine
39073881,E3CFD01C-5056-A20B-FA9A5CD132D38EEB,98.5,2019/02/21 00:00:00+00,,routine
39073882,365CE62B-D26E-90E6-B2ADD7182860BE38,99,2019/02/21 00:00:00+00,,routine
39073883,4E2E7439-3048-98E5-1A07B03B3463856A,99,2019/02/21 00:00:00+00,,routine
39073884,96476ADA-CC15-596D-8C3AE8BFB8C8A927,99.5,2019/02/21 00:00:00+00,,routine
39073885,673739E1-BC54-993F-2DC736646520477D,99,2019/02/21 00:00:00+00,,routine
39073886,25CBF483-5056-A20B-FA9F438A321F8E09,91.5,2019/02/22 00:00:00+00,,routine
39073887,496788,92,2019/02/22 00:00:00+00,,routine
39073888,501134,94,2019/02/22 00:00:00+00,,routine
39073889,B6BAC401-BAA3-10FA-0795B50CBCD56A1B,95.5,2019/02/22 00:00:00+00,,routine
39073890,503973,97.5,2021/01/06 00:00:00+00,,routine
39073891,BF81BA60-5056-A20F-9E9D1579604ECBE0,97.5,2021/01/06 00:00:00+00,,routine
39073892,794D6466-5056-A20F-9E0133990C600B48,84,2021/02/09 00:00:00+00,,routine
39073893,501362,96,2019/02/22 00:00:00+00,,routine
39073894,68F0FE97-EF4B-3983-29E80D6C59FE0D7A,97,2019/02/22 00:00:00+00,,routine
39073895,09DD3249-C3D9-D51B-CDC29F7B05CA93DF,97,2019/02/22 00:00:00+00,,routine
39073896,1261A27C-74C9-58B7-FB57ABED4608E338,97.5,2019/02/22 00:00:00+00,,routine
39073897,61036D7D-0E66-7849-4AFABA944FD22728,97.5,2019/02/22 00:00:00+00,,routine
39073898,670F59CF-5056-A20F-9EA7BC8D86AA4780,97.5,2019/02/22 00:00:00+00,,routine
39073899,559EB0CA-1422-201B-194148E8D80DE74B,98.5,2019/02/22 00:00:00+00,,routine
39073900,9E413A95-5056-A20B-FA3A1568B164166A,99.5,2019/02/22 00:00:00+00,,routine
39073901,498535,84,2019/02/26 00:00:00+00,,routine
39073902,4D0343C6-E077-FC93-51688C91C74DF18B,,2019/02/26 00:00:00+00,,routine
39073903,B35955CE-D04D-110F-5F09152A4C6326BD,87.5,2019/02/27 00:00:00+00,,routine
39073904,B7052981-0AC1-6D86-FA388819C51FA53E,86,2019/02/27 00:00:00+00,,routine
39073905,FC3C6D6A-5056-A20B-FAAB476DA28B62A1,92,2019/02/26 00:00:00+00,,routine
39073906,CE107DF3-0303-7CE3-818460AA2EC159E0,94,2019/02/26 00:00:00+00,,routine
39073907,0CFF3A26-5056-A20F-9ED9CBB9ECED0A73,95,2019/02/27 00:00:00+00,,followup
39073908,747D3330-EB03-1FF6-C535EFF92E74E48E,96.5,2019/02/25 00:00:00+00,,routine
39073909,DB03EE41-5056-A20F-9E28870B807A7074,97,2019/02/25 00:00:00+00,,routine
39073910,6A57F4B1-9826-D4F6-03FA6E6A145CB44F,97,2019/02/25 00:00:00+00,,routine
39073911,916E35E1-FF9C-1407-F68010C85D5D3FF0,97,2019/02/25 00:00:00+00,,routine
39073912,597EC433-5056-A20F-9E687AB721B77C3D,97,2019/02/25 00:00:00+00,,routine
39073913,834A14DE-5056-A20F-9E389DA914FF003F,97,2019/02/25 00:00:00+00,,routine
39073914,4B835715-9739-E234-4E1A2DC210F7C10C,97.5,2019/02/25 00:00:00+00,,routine
39073915,FE331DC4-5056-A20B-FAA8139C0909A55D,97.5,2019/02/25 00:00:00+00,,routine
39073916,499520,98,2019/02/25 00:00:00+00,,routine
39073917,500849,98,2019/02/25 00:00:00+00,,routine
39073918,522369C5-0B21-32F8-19997B6DEE897B7A,98,2019/02/25 00:00:00+00,,routine
39073919,81D000F3-FA8F-738D-0E8733E63249AA2D,96.5,2021/02/17 00:00:00+00,,routine
39073920,81F7A1A1-BA07-6A25-89B77578F8EEA69F,96.5,2021/01/25 00:00:00+00,,routine
39073921,83080B91-AB45-61B6-BB372330B621C3B1,96.5,2021/01/27 00:00:00+00,,routine
39073922,8DCC5A8F-5056-A20F-9E28B702E784BDD1,96.5,2021/01/26 00:00:00+00,,routine
39073923,165CCE00-EC65-1522-3527107131974260,98.5,2019/02/25 00:00:00+00,,routine
39073924,2427FC51-F3AC-7156-9E9D84B2286416A5,98.5,2019/02/25 00:00:00+00,,routine
39073925,26301E88-9486-28D6-4337A3B2F1693F52,98.5,2019/02/25 00:00:00+00,,routine
39073926,3A42EBA5-E40F-DF58-19D91C836EE058E9,97.5,2019/03/17 00:00:00+00,,routine
39073927,ED95EEA3-BAB0-D794-40AF4D400EECA0D5,96,2019/03/18 00:00:00+00,,routine
39073928,467EBEF9-022A-1A90-75B62BCD4D9B209D,,2019/03/20 00:00:00+00,,routine
39073929,467EBEF9-022A-1A90-75B62BCD4D9B209D,94,2019/03/20 00:00:00+00,,routine
39073930,16BDD367-1088-10C6-EF6A868400CF1D52,94.5,2019/03/20 00:00:00+00,,routine
39073931,4C9BE68D-0A79-4BF6-6F639DD656B9098B,95,2019/03/20 00:00:00+00,,routine
39073932,B2ECF85C-5056-A20B-FA7DBBF70F85B1A7,95.5,2019/03/20 00:00:00+00,,routine
39073933,FFA3FF58-C8D1-9740-1C234FE20952125B,98,2019/03/20 00:00:00+00,,routine
39073934,785F77D7-5056-A20F-9E5B4C1361A03896,98.5,2019/03/20 00:00:00+00,,routine
39073935,2698135D-5056-A20F-9E89FD6D671546B1,98.5,2021/02/11 00:00:00+00,,routine
39073936,2763BFDF-DBFB-3451-772F0658E02CFED2,98.5,2021/01/26 00:00:00+00,,routine
39073937,28F4897F-AD09-5F2C-C762085417B50EB9,98.5,2021/03/08 00:00:00+00,,routine
39073938,10E3B019-E45C-6A2B-B7A3DB9F3521FDF5,98,2021/03/26 00:00:00+00,,routine
39073939,527553,98,2021/03/26 00:00:00+00,,routine
39073940,0862E502-F471-EE90-17BDAA9CFA59CD97,99.5,2019/02/25 00:00:00+00,,routine
39073941,43E6ADDD-5056-A20B-FA49B9EA9AAB97D8,99,2019/02/25 00:00:00+00,,routine
39073942,01A3E96C-5056-A20B-FA950B805FAEF51B,99,2019/02/25 00:00:00+00,,routine
39073943,495202,90.5,2019/02/26 00:00:00+00,,routine
39073944,494679,91,2019/02/27 00:00:00+00,,routine
39073945,498404,90,2019/02/26 00:00:00+00,,routine
39073946,58BEA4B8-CDCC-1561-72871128F282DD4F,93.5,2019/02/27 00:00:00+00,,routine
39073947,508970,94.5,2019/02/26 00:00:00+00,,routine
39073948,A420E689-90FE-A999-D942B066DF4D6C46,94.5,2019/02/27 00:00:00+00,,routine
39073949,20917B2D-5056-A20B-FAFBA9F8A93553C5,92.5,2021/04/08 00:00:00+00,,routine
39073950,ABB915A7-FB1C-E245-55746A337E70412E,92.5,2021/04/08 00:00:00+00,,routine
39073951,6B400A64-5056-A20B-FA45F7869E61B3DF,97.5,2021/04/14 00:00:00+00,,routine
39073952,46B21B45-1422-201B-191ECFDB0267ADA4,,2021/04/19 00:00:00+00,,routine
39073953,AE5F5D39-5056-A20F-9E3371001F203514,,2021/04/19 00:00:00+00,,routine
39073954,10D8C2DC-15E0-B1E5-8A51E3137020AC26,95,2019/02/26 00:00:00+00,,routine
39073955,3879029A-BA6B-BCE7-5F22DD80ABC51891,95,2019/02/27 00:00:00+00,,followup
39073956,496385,95,2019/02/26 00:00:00+00,,routine
39073957,501464,95,2019/02/27 00:00:00+00,,routine
39073958,83A2E68C-5056-A20F-9E5E33B632D5D459,95,2019/02/27 00:00:00+00,,followup
39073959,DE4CECB2-A59E-5221-23B489D75D9B485F,95,2019/02/27 00:00:00+00,,routine
39073960,E7E6AEA2-FE72-1EA8-041CCCD5189197B3,95,2019/02/26 00:00:00+00,,routine
39073961,F82BD928-5056-A20B-FAF837D7D078176A,95,2019/02/27 00:00:00+00,,routine
39073962,6E9A838D-3048-94EE-987F85BF17E4234C,95.5,2019/02/26 00:00:00+00,,routine
39073963,962FB7CA-B38C-CBA6-B877AA0BBA7F8416,95.5,2019/02/26 00:00:00+00,,routine
39073964,DF16D327-1422-201B-19C5305ECBAAA208,95.5,2019/02/26 00:00:00+00,,routine
39073965,4D0343C6-E077-FC93-51688C91C74DF18B,95.5,2019/02/26 00:00:00+00,,routine
39073966,0D17A191-EA58-02A6-1C12593EEF72A0B7,95.5,2019/02/27 00:00:00+00,,routine
39073967,408E542E-3048-98E5-1AD1D02F7188665F,95.5,2019/02/27 00:00:00+00,,routine
39073968,89F928B0-15D0-636B-357A11319BC0E662,92,2019/03/05 00:00:00+00,,routine
39073969,ADFC6E3C-5056-A20B-FA23B857BD5C80ED,93.5,2019/03/05 00:00:00+00,,routine
39073970,419B9495-3048-98E7-04B94981720F4DCA,98.5,2018/11/26 00:00:00+00,,routine
39073971,501041,98.5,2018/11/26 00:00:00+00,,routine
39073972,502045,98.5,2018/11/26 00:00:00+00,,routine
39073973,52F8F46D-5056-A20F-9E513E480EB04FAB,98.5,2018/11/26 00:00:00+00,,routine
39073974,60426FD5-5056-A20B-FA9509E43C6406E4,98.5,2018/11/26 00:00:00+00,,routine
39073975,495447,91,2018/11/27 00:00:00+00,,routine
39073976,495527,90.5,2018/11/27 00:00:00+00,,routine
39073977,527213,94,2018/11/27 00:00:00+00,,routine
39073978,AA400AD5-3048-98E5-1A6484A5F714022C,94,2018/11/27 00:00:00+00,,routine
39073979,494823,99,2021/04/26 00:00:00+00,,routine
39073980,9982CB7D-5056-A20B-FAB7460B6D341721,99,2021/04/26 00:00:00+00,,routine
39073981,B3FB3AAB-5056-A20B-FA2F8CAA39DC350B,99,2021/04/26 00:00:00+00,,routine
39073982,E433A424-D0B9-4D6C-A39C286E1F8720F6,99,2021/04/26 00:00:00+00,,routine
39073983,33AB7504-5056-A20B-FA6699218A7A7496,97.5,2021/05/14 00:00:00+00,,routine
39073984,6A86228C-E097-4D52-28CA2B56BFB4E5DA,97.5,2021/05/14 00:00:00+00,,routine
39073985,8534D8FD-E359-5B3A-636CB5633C949875,99,2018/11/26 00:00:00+00,,routine
39073986,C24A63A8-CDF4-A0B3-C725EC28C84C8F1E,94.5,2018/11/27 00:00:00+00,,routine
39073987,AF05CCAA-5056-A20F-9E97A506F6911DC8,94.5,2018/11/27 00:00:00+00,,routine
39073988,500553,95,2018/11/27 00:00:00+00,,routine
39073989,614F036B-CA29-1ABB-F894C59F1400B9D4,95,2018/11/27 00:00:00+00,,routine
39073990,D3C256E9-5056-A20B-FAC600AAEB208E06,95,2018/11/27 00:00:00+00,,routine
39073991,144BBB6A-1098-124F-E31114C42F37FFB8,96,2018/11/27 00:00:00+00,,routine
39073992,4254F71C-5056-A20B-FAC200BDD31334F9,96,2018/11/27 00:00:00+00,,routine
39073993,A9116A55-5056-A20B-FACFB63FDA401BB5,96,2018/11/27 00:00:00+00,,routine
39073994,499519,92,2021/05/18 00:00:00+00,,routine
39073995,84CDCA0D-9B57-4EA6-97B0-19000A1E436B,97.5,2021/05/24 00:00:00+00,,followup
39073996,B599B695-1265-D986-C22EFB03BC3B4599,95.5,2021/06/01 00:00:00+00,,routine
39073997,BBC097E1-E3CD-1CEE-1F7877F9B69E7988,96.5,2018/11/27 00:00:00+00,,routine
39073998,D5233495-A2DD-396E-EE2183589A3E5969,96.5,2018/11/27 00:00:00+00,,routine
39073999,3BA4CBE6-5056-A20B-FA619BBDE53CB97E,96.5,2018/11/27 00:00:00+00,,routine
39074000,B880B002-5056-A20F-9EAE666E2E41AF46,96.5,2018/11/27 00:00:00+00,,routine
39074001,499507,96,2018/11/28 00:00:00+00,,routine
39074002,A5AD698C-A0E5-380F-6950D3CE7A1B631F,96,2018/11/28 00:00:00+00,,routine
39074003,12ED9BCB-D5EB-12F0-E885EF981BC94C01,96,2018/11/28 00:00:00+00,,routine
39074004,501800,96,2018/11/28 00:00:00+00,,routine
39074005,0B61CA48-DE79-9641-365232D17ECEDF22,96.5,2018/11/28 00:00:00+00,,routine
39074006,496695,96.5,2018/11/28 00:00:00+00,,routine
39074007,8BBE2BA6-A555-117C-24E8E88886C800A3,96.5,2018/11/28 00:00:00+00,,routine
39074008,A18DB730-5056-A20F-9E07C388C979D0E4,94.5,2021/06/08 00:00:00+00,,routine
39074009,81CEBD61-AB8B-0E99-A72D8419A8E6FC04,97,2018/11/27 00:00:00+00,,routine
39074010,4CB74918-3048-94EE-98A3874374B81EE3,97.5,2018/11/27 00:00:00+00,,routine
39074011,1787851F-5056-A20F-9EC2B9C44AFA2361,97.5,2018/11/27 00:00:00+00,,routine
39074012,1562A008-BC4E-14A7-13BA1A7822AB2960,97.5,2018/11/27 00:00:00+00,,routine
39074013,7E5E24FA-EFCD-07CF-B426D3532FEFB35E,97.5,2018/11/27 00:00:00+00,,routine
39074014,12903B17-7644-F0F5-407914433970878E,98,2018/11/27 00:00:00+00,,routine
39074015,500557,98,2018/11/27 00:00:00+00,,routine
39074016,A21E43EB-3048-9933-80F43647C446C8F8,98.5,2018/11/27 00:00:00+00,,routine
39074017,EEB7C2E7-E2A7-151A-667EFA1E0AB085B0,98.5,2018/11/27 00:00:00+00,,routine
39074018,500672,94.5,2019/01/11 00:00:00+00,,routine
39074019,64FF764D-5056-A20F-9E8FC59C6CE0714B,94.5,2019/01/11 00:00:00+00,,routine
39074020,527914,96.5,2021/06/11 00:00:00+00,,routine
39074021,A916F1F8-BBA1-D9B7-D9F1B0BC91DBAB11,99.5,2018/09/19 00:00:00+00,,routine
39074022,CC136F61-0FD7-5CB2-D92BF9A3956DFC82,99,2018/11/27 00:00:00+00,,routine
39074023,A4F602AD-C88A-D128-EF3D73F76A6D90FE,99.5,2018/11/27 00:00:00+00,,routine
39074024,967BB25D-5056-A20F-9E90BB09136A6924,100,2018/11/28 00:00:00+00,,routine
39074025,FE20CCFA-5056-A20B-FAB99CA5A40EBD85,,2018/11/06 00:00:00+00,,routine
39074026,500721,90.5,2018/11/28 00:00:00+00,,routine
39074027,495584,94.5,2018/11/28 00:00:00+00,,routine
39074028,63363342-5056-A20B-FA2F541E3D6E3149,94.5,2018/11/28 00:00:00+00,,routine
39074029,BCD266F0-FE9E-9723-E21960D57C975B28,95,2018/11/28 00:00:00+00,,routine
39074030,EB9B6EB9-5056-A20F-9EDE59915B09DAAD,95,2018/11/28 00:00:00+00,,routine
39074031,498739,95.5,2018/11/28 00:00:00+00,,routine
39074032,F081F6FD-97F7-5AB9-7D572FED357B19D1,95.5,2018/11/28 00:00:00+00,,routine
39074033,82A1C07D-E825-0282-DC1AB51E690FC4B3,95.5,2018/11/28 00:00:00+00,,routine
39074034,A9582295-DF27-1C94-AA11943FEA6A9466,96.5,2018/11/28 00:00:00+00,,routine
39074035,C0DAAEA6-F514-CAE6-F73E96B6200C3D05,96.5,2018/11/28 00:00:00+00,,routine
39074036,F80B8246-5056-A20B-FA8CCFC2E5A013FC,96.5,2018/11/28 00:00:00+00,,routine
39074037,90E1CFA6-105E-1364-33FF8D1B15F7EC5D,97,2018/11/28 00:00:00+00,,routine
