,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
9240,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-03-01,99.82018,
9241,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-04-01,99.78,
9242,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-05-01,99.84083,
9243,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-06-01,99.83241,
9244,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-07-01,99.69633,
9245,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-08-01,99.49451,
9246,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-09-01,99.27632,
9247,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-10-01,99.07864,
9248,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-11-01,98.92005,
9249,USA,BCI,AMPLITUD,LTRENDIDX,M,2015-12-01,98.86395,
9250,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-01-01,98.95307,
9251,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-02-01,99.17597,
9252,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-03-01,99.42269,
9253,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-04-01,99.55322,
9254,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-05-01,99.66618,
9255,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-06-01,99.74426,
9256,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-07-01,99.6533,
9257,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-08-01,99.48994,
9258,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-09-01,99.53822,
9259,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-10-01,99.71569,
9260,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-11-01,99.99583,
9261,USA,BCI,AMPLITUD,LTRENDIDX,M,2016-12-01,100.3202,
9262,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-01-01,100.6096,
9263,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-02-01,100.7759,
9264,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-03-01,100.7242,
9265,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-04-01,100.567,
9266,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-05-01,100.5642,
9267,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-06-01,100.7425,
9268,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-07-01,100.9206,
9269,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-08-01,101.1805,
9270,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-09-01,101.3537,
9271,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-10-01,101.3213,
9272,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-11-01,101.2886,
9273,USA,BCI,AMPLITUD,LTRENDIDX,M,2017-12-01,101.348,
9274,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-01-01,101.3982,
9275,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-02-01,101.4224,
9276,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-03-01,101.3024,
9277,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-04-01,101.1763,
9278,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-05-01,101.2215,
9279,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-06-01,101.3336,
9280,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-07-01,101.3938,
9281,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-08-01,101.4941,
9282,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-09-01,101.4056,
9283,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-10-01,101.1958,
9284,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-11-01,100.9808,
9285,USA,BCI,AMPLITUD,LTRENDIDX,M,2018-12-01,100.6646,
9286,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-01-01,100.5126,
9287,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-02-01,100.3468,
9288,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-03-01,100.2143,
9289,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-04-01,99.99165,
9290,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-05-01,99.78717,
9291,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-06-01,99.60288,
9292,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-07-01,99.38224,
9293,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-08-01,99.10477,
9294,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-09-01,98.89468,
9295,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-10-01,98.82763,
9296,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-11-01,98.84955,
9297,USA,BCI,AMPLITUD,LTRENDIDX,M,2019-12-01,98.95572,
9298,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-01-01,99.12403,
9299,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-02-01,99.00712,
9300,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-03-01,98.59323,
9301,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-04-01,98.14388,
9302,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-05-01,98.38364,
9303,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-06-01,99.24619,
9304,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-07-01,99.99325,
9305,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-08-01,100.481,
9306,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-09-01,100.7715,
9307,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-10-01,101.0485,
9308,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-11-01,101.1925,
9309,USA,BCI,AMPLITUD,LTRENDIDX,M,2020-12-01,101.3777,
9310,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-01-01,101.5244,
9311,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-02-01,101.7866,
9312,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-03-01,102.0013,
9313,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-04-01,101.8975,
9314,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-05-01,101.7552,
9315,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-06-01,101.6126,
9316,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-07-01,101.521,
9317,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-08-01,101.5522,
9318,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-09-01,101.6444,
9319,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-10-01,101.66,
9320,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-11-01,101.5625,
9321,USA,BCI,AMPLITUD,LTRENDIDX,M,2021-12-01,101.3337,
9322,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-01-01,101.1387,
9323,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-02-01,101.0164,
9324,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-03-01,100.8283,
9325,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-04-01,100.6046,
9326,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-05-01,100.3965,
9327,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-06-01,100.1187,
9328,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-07-01,99.91438,
9329,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-08-01,99.73845,
9330,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-09-01,99.51685,
9331,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-10-01,99.32253,
9332,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-11-01,99.17128,
9333,USA,BCI,AMPLITUD,LTRENDIDX,M,2022-12-01,99.05915,
9334,USA,BCI,AMPLITUD,LTRENDIDX,M,2023-01-01,98.95683,
9335,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-03-01,100.8843,
9336,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-04-01,100.5374,
9337,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-05-01,100.3434,
9338,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-06-01,100.2407,
9339,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-07-01,100.2666,
9340,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-08-01,100.4225,
9341,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-09-01,100.5894,
9342,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-10-01,100.7285,
9343,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-11-01,100.774,
9344,GBR,BCI,AMPLITUD,LTRENDIDX,M,1977-12-01,100.5525,
9345,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-01-01,100.2734,
9346,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-02-01,99.97738,
9347,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-03-01,99.75584,
9348,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-04-01,99.74926,
9349,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-05-01,99.9522,
9350,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-06-01,100.3397,
9351,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-07-01,100.784,
9352,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-08-01,101.1439,
9353,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-09-01,101.3564,
9354,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-10-01,101.4928,
9355,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-11-01,101.4874,
9356,GBR,BCI,AMPLITUD,LTRENDIDX,M,1978-12-01,101.1799,
9357,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-01-01,101.0351,
9358,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-02-01,101.3196,
9359,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-03-01,101.7109,
9360,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-04-01,101.9061,
9361,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-05-01,101.7073,
9362,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-06-01,101.1836,
9363,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-07-01,100.572,
9364,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-08-01,100.0862,
9365,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-09-01,99.69431,
9366,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-10-01,99.24745,
9367,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-11-01,98.63376,
9368,GBR,BCI,AMPLITUD,LTRENDIDX,M,1979-12-01,98.04687,
9369,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-01-01,97.58673,
9370,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-02-01,97.13206,
9371,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-03-01,96.50835,
9372,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-04-01,95.62408,
9373,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-05-01,94.55038,
9374,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-06-01,93.5216,
9375,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-07-01,92.74046,
9376,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-08-01,92.33556,
9377,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-09-01,92.36633,
9378,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-10-01,92.69534,
9379,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-11-01,92.94072,
9380,GBR,BCI,AMPLITUD,LTRENDIDX,M,1980-12-01,93.33264,
9381,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-01-01,93.86685,
9382,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-02-01,94.23965,
9383,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-03-01,94.60126,
9384,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-04-01,95.04261,
9385,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-05-01,95.52292,
9386,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-06-01,95.9734,
9387,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-07-01,96.39207,
9388,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-08-01,96.74947,
9389,GBR,BCI,AMPLITUD,LTRENDIDX,M,1981-09-01,97.04404,
